Date,Open,High,Low,Close,Adj Close,Volume
12/4/2019,127.02,127.80,126.16,126.19,112.80,3692380
12/5/2019,127.14,127.38,125.84,126.11,112.73,3760788
12/6/2019,126.91,128.00,126.86,127.36,113.85,3595625
12/9/2019,127.49,128.67,127.40,128.03,114.44,3105051
12/10/2019,128.03,128.91,127.69,128.02,114.44,3640498
12/11/2019,128.21,128.59,127.79,127.88,114.31,4135152
12/12/2019,127.82,129.69,127.78,129.37,115.64,5046009
12/13/2019,128.82,129.54,128.12,128.31,114.69,2651610
12/16/2019,129.01,129.49,127.96,128.23,114.62,3189463
12/17/2019,128.37,128.77,127.59,128.32,114.70,3040931
12/18/2019,128.63,129.06,128.25,128.50,114.86,3244483
12/19/2019,128.55,128.80,128.29,128.64,114.99,4044359
12/20/2019,129.77,130.42,129.02,129.63,115.87,7438943
12/23/2019,129.81,130.16,129.06,129.59,115.84,2932147
12/24/2019,129.65,129.66,128.69,129.04,115.35,1257397
12/26/2019,129.04,129.36,128.73,128.98,115.29,2227666
12/27/2019,129.06,129.78,128.94,129.32,115.60,2878801
12/30/2019,129.25,129.35,126.67,126.97,113.50,4308369
12/31/2019,126.70,128.22,126.58,128.15,114.55,3951265
1/2/2020,129.06,129.94,128.84,129.46,115.73,3293436
1/3/2020,127.70,128.93,127.69,128.43,114.80,2482890
1/6/2020,127.55,128.34,127.34,128.20,114.60,2537073
1/7/2020,127.81,129.02,127.53,128.29,114.68,3232977
1/8/2020,128.59,129.89,128.03,129.36,115.63,4545916
1/9/2020,129.77,130.77,129.36,130.73,116.85,3902208
1/10/2020,130.98,131.81,130.32,130.68,116.81,3405148
1/13/2020,129.52,130.63,129.13,130.59,116.74,3693426
1/14/2020,130.29,131.11,129.59,129.85,116.07,3850326
1/15/2020,130.02,131.99,129.74,130.61,116.75,4232011
1/16/2020,131.28,132.11,130.98,131.91,117.91,4519661
1/17/2020,130.54,132.25,130.17,132.23,118.20,5881972
1/21/2020,131.75,133.22,131.55,133.05,118.93,7577329
1/22/2020,137.02,139.38,136.28,137.56,122.96,17228038
1/23/2020,137.86,138.06,135.90,136.59,122.09,5918059
1/24/2020,137.08,137.59,134.28,134.38,120.12,5836889
1/27/2020,132.41,133.91,132.03,132.52,118.46,4358264
1/28/2020,133.37,134.29,132.65,133.41,119.26,3610374
1/29/2020,133.05,133.44,131.55,131.63,117.67,3194275
1/30/2020,130.75,130.95,129.03,130.76,116.88,5290563
1/31/2020,136.62,137.72,134.60,137.41,122.83,19868352
2/3/2020,137.91,140.80,137.57,139.84,125.00,9295488
2/4/2020,141.28,142.81,140.42,142.55,127.43,5879566
2/5/2020,143.60,150.52,143.55,149.46,133.60,15048593
2/6/2020,149.92,151.77,148.59,149.87,133.96,8786923
2/7/2020,147.75,148.70,146.20,146.66,132.47,6718876
2/10/2020,146.24,147.65,144.91,147.64,133.35,5480831
2/11/2020,148.30,148.39,146.01,146.73,132.53,4011515
2/12/2020,146.99,148.76,146.77,148.48,134.11,4641939
2/13/2020,147.58,148.02,146.66,147.52,133.25,3996452
2/14/2020,147.63,147.76,143.18,144.07,130.13,6379763
2/18/2020,143.20,144.72,143.06,144.46,130.47,3496778
2/19/2020,144.88,145.21,143.70,144.23,130.27,2858613
2/20/2020,144.18,144.95,142.93,144.57,130.58,3013003
2/21/2020,144.40,144.40,142.29,143.25,129.39,3699597
2/24/2020,139.11,141.54,138.99,139.99,126.44,5703210
2/25/2020,140.07,140.60,135.05,135.48,122.37,6497229
2/26/2020,136.62,137.72,133.46,133.60,120.67,5656663
2/27/2020,131.20,132.59,127.16,127.26,114.94,8808471
2/28/2020,124.26,125.33,120.80,124.43,112.38,13607832
3/2/2020,125.00,128.53,122.32,128.39,115.97,8923844
3/3/2020,128.57,130.11,122.18,123.23,111.31,8259321
3/4/2020,125.79,128.37,123.33,128.32,115.90,5226234
3/5/2020,124.76,126.47,122.80,123.85,111.87,5696725
3/6/2020,121.13,122.69,119.04,122.11,110.29,8570192
3/9/2020,114.88,117.03,112.12,112.63,101.73,11252345
3/10/2020,117.38,119.39,110.67,119.28,107.74,11935592
3/11/2020,115.69,117.19,111.26,112.78,101.87,8835039
3/12/2020,104.83,104.97,97.78,98.29,88.78,13088284
3/13/2020,103.90,104.36,96.38,103.20,93.21,13077197
3/16/2020,93.69,102.69,90.82,94.72,85.56,11054128
3/17/2020,96.19,102.68,92.83,101.96,92.09,9684182
3/18/2020,95.04,102.23,95.03,99.00,89.42,9176035
3/19/2020,97.83,99.13,93.92,95.93,86.64,8782739
3/20/2020,96.48,96.55,90.54,91.20,82.37,11031639
3/23/2020,90.44,93.44,86.58,90.60,81.83,10176952
3/24/2020,95.59,101.38,94.89,100.84,91.08,8340699
3/25/2020,100.84,107.53,98.31,101.20,91.40,9052084
3/26/2020,102.21,108.17,100.93,107.93,97.48,7482561
3/27/2020,103.80,106.60,102.92,103.28,93.28,6718458
3/30/2020,103.34,108.47,103.07,107.96,97.51,5820467
3/31/2020,107.07,108.80,105.33,106.05,95.79,6635092
4/1/2020,101.68,105.09,99.92,100.52,90.79,6394093
4/2/2020,100.74,105.47,100.52,105.16,94.98,6619820
4/3/2020,104.13,105.23,100.31,101.66,91.82,4747585
4/6/2020,105.50,110.54,105.29,109.77,99.15,7357773
4/7/2020,113.58,114.31,109.82,109.89,99.25,5852684
4/8/2020,111.20,114.68,110.01,114.04,103.01,5395896
4/9/2020,115.18,117.51,114.89,116.16,104.92,5832705
4/13/2020,116.28,116.44,112.85,115.82,104.61,5355206
4/14/2020,118.03,119.67,117.23,118.46,107.00,5322780
4/15/2020,113.88,114.90,111.63,113.47,102.49,5896616
4/16/2020,113.78,114.48,109.39,110.64,99.93,6754650
4/17/2020,114.05,115.10,112.73,114.84,103.72,5194436
4/20/2020,113.91,117.46,112.94,115.11,103.97,8558058
4/21/2020,108.99,112.00,107.13,111.63,100.82,15009054
4/22/2020,114.60,115.04,112.38,114.06,103.02,7412479
4/23/2020,114.31,117.62,113.88,116.01,104.79,7198154
4/24/2020,117.03,119.50,115.45,119.24,107.70,5215251
4/27/2020,120.04,121.41,119.95,120.38,108.73,5150295
4/28/2020,122.40,122.56,119.87,120.72,109.03,4997893
4/29/2020,123.21,123.62,121.92,123.03,111.12,5499450
4/30/2020,120.96,121.67,119.71,120.04,108.42,6941047
5/1/2020,117.77,118.04,116.05,116.51,105.23,5152073
5/4/2020,115.51,116.61,114.14,116.33,105.07,4202723
5/5/2020,117.96,118.85,117.08,117.19,105.85,4078772
5/6/2020,117.82,118.59,117.03,117.75,106.36,4042372
5/7/2020,117.57,117.84,115.54,115.90,106.09,4615580
5/8/2020,117.28,117.81,115.74,117.58,107.63,5232615
5/11/2020,116.45,118.02,115.36,117.20,107.28,3697924
5/12/2020,117.60,118.85,114.97,114.97,105.24,5004587
5/13/2020,114.67,114.71,109.80,110.64,101.27,6153409
5/14/2020,109.53,111.94,106.89,111.81,102.34,5501332
5/15/2020,110.83,112.23,110.18,111.84,102.37,5006470
5/18/2020,114.61,116.98,114.48,116.21,106.37,4399162
5/19/2020,115.86,116.80,114.86,115.00,105.26,3390191
5/20/2020,115.61,117.08,115.30,116.04,106.22,4017372
5/21/2020,115.67,116.37,113.74,113.88,104.24,4184941
5/22/2020,114.12,114.22,112.42,113.18,103.60,4373117
5/26/2020,115.97,117.23,115.69,116.41,106.55,5720888
5/27/2020,118.49,120.30,118.04,120.02,109.86,5990965
5/28/2020,121.29,121.39,118.76,119.05,108.97,4095404
5/29/2020,118.23,119.63,116.86,119.41,109.30,8294675
6/1/2020,119.16,120.22,118.58,119.40,109.29,3003798
6/2/2020,120.14,120.46,119.18,120.46,110.26,3115093
6/3/2020,121.56,123.90,121.41,123.37,112.93,4097914
6/4/2020,122.16,123.28,121.43,123.22,112.79,4042581
6/5/2020,128.00,128.33,125.96,126.25,115.56,6163764
6/8/2020,126.45,129.90,126.45,129.78,118.79,5617543
6/9/2020,127.65,127.72,125.26,126.07,115.40,5641706
6/10/2020,126.34,126.41,124.09,124.16,113.65,4952601
6/11/2020,120.49,120.55,112.66,112.82,103.27,12304726
6/12/2020,115.92,117.71,114.03,116.55,106.68,6506434
6/15/2020,113.95,116.99,113.09,116.30,106.45,5385959
6/16/2020,119.50,121.89,117.74,119.65,109.52,5864608
6/17/2020,120.30,120.70,117.97,118.69,108.64,3302013
6/18/2020,117.59,118.93,116.95,118.70,108.65,2997208
6/19/2020,120.62,121.24,116.87,117.08,107.17,8471554
6/22/2020,116.75,117.11,115.23,115.75,105.95,4993081
6/23/2020,116.64,117.50,113.99,114.16,104.49,6937700
6/24/2020,113.12,113.12,110.78,111.30,101.88,7061546
6/25/2020,111.63,113.97,110.99,113.80,104.16,6412608
6/26/2020,113.06,113.76,111.15,112.04,102.55,11244605
6/29/2020,112.79,114.51,112.21,114.48,104.79,4350837
6/30/2020,113.95,115.87,113.77,115.46,105.68,4099797
7/1/2020,114.98,115.90,113.16,113.33,103.73,4869967
7/2/2020,114.43,116.08,114.02,114.44,104.75,3919362
7/6/2020,115.92,116.49,114.21,114.90,105.18,4231488
7/7/2020,113.77,114.25,112.17,112.41,102.89,4474893
7/8/2020,112.87,113.42,111.36,112.53,103.01,5431669
7/9/2020,112.81,112.81,110.13,110.62,101.26,4982098
7/10/2020,110.42,113.36,110.22,113.15,103.57,4482842
7/13/2020,114.51,115.67,113.44,113.96,104.31,4864632
7/14/2020,113.40,115.57,112.73,115.30,105.53,4742982
7/15/2020,117.02,118.51,116.78,117.59,107.63,4679176
7/16/2020,117.28,119.01,116.79,118.56,108.52,4530121
7/17/2020,118.92,120.11,117.78,119.61,109.48,4167892
7/20/2020,120.53,121.48,119.64,120.81,110.58,10384374
7/21/2020,125.39,126.36,120.27,120.52,110.31,16063004
7/22/2020,120.36,123.78,120.27,123.01,112.60,8572388
7/23/2020,123.42,123.68,121.56,121.73,111.42,4414225
7/24/2020,120.92,122.04,119.98,120.26,110.08,3693531
7/27/2020,119.37,120.76,119.23,120.66,110.44,3905136
7/28/2020,120.29,120.78,118.69,119.00,108.92,4370397
7/29/2020,119.08,120.45,118.61,119.81,109.66,2963109
7/30/2020,118.27,118.45,116.29,117.50,107.55,4171553
7/31/2020,117.31,117.58,115.76,117.53,107.58,5519847
8/3/2020,118.07,118.94,116.78,118.84,108.78,3688301
8/4/2020,118.37,120.33,118.37,120.31,110.12,3625541
8/5/2020,121.16,121.18,119.13,119.93,109.78,3786102
8/6/2020,119.50,120.71,119.50,120.57,110.37,3574287
8/7/2020,118.07,119.57,117.79,119.46,110.78,3818946
8/10/2020,119.90,121.64,119.67,121.52,112.69,4150842
8/11/2020,123.10,124.73,121.04,121.18,112.37,5231255
8/12/2020,122.00,122.17,120.34,121.13,112.32,3692066
8/13/2020,120.42,120.83,119.28,119.53,110.84,3317180
8/14/2020,118.74,120.04,118.46,119.76,111.06,3099716
8/17/2020,119.74,120.07,118.94,118.97,110.32,3514665
8/18/2020,119.50,119.98,118.78,119.43,110.75,3014990
8/19/2020,119.34,119.98,118.07,118.39,109.79,3916119
8/20/2020,117.78,118.59,117.41,117.73,109.18,2679015
8/21/2020,117.60,118.05,116.93,117.74,109.19,3540815
8/24/2020,118.35,120.52,117.93,120.15,111.42,4258057
8/25/2020,120.46,121.24,119.02,119.16,110.50,3114674
8/26/2020,119.46,119.62,118.50,118.71,110.08,3544162
8/27/2020,119.12,119.60,118.53,119.17,110.51,3580144
8/28/2020,119.46,119.79,118.76,119.57,110.88,3242182
8/31/2020,119.74,119.74,117.62,117.89,109.32,5049983
9/1/2020,117.45,118.50,116.78,117.97,109.40,3300444
9/2/2020,118.28,123.04,118.15,122.54,113.64,6895650
9/3/2020,122.55,124.24,118.21,118.98,110.33,5979773
9/4/2020,118.88,119.84,115.91,116.92,108.42,6295037
9/8/2020,116.79,117.47,115.40,115.88,107.46,5449974
9/9/2020,116.76,118.26,115.96,116.88,108.39,3944152
9/10/2020,117.14,118.15,114.95,115.26,106.88,4161406
9/11/2020,116.05,117.30,115.42,116.12,107.68,3711313
9/14/2020,116.98,117.95,116.41,116.72,108.24,3809009
9/15/2020,117.42,117.97,116.86,117.06,108.55,3049299
9/16/2020,117.31,120.29,117.31,118.76,110.13,3962666
9/17/2020,117.23,120.03,116.61,119.43,110.75,3317180
9/18/2020,118.80,119.43,117.26,117.36,108.83,5639614
9/21/2020,115.18,115.39,113.37,114.96,106.61,5555724
9/22/2020,115.04,116.11,114.27,115.21,106.84,3093859
9/23/2020,115.49,116.24,113.22,113.60,105.35,4120612
9/24/2020,112.91,114.26,111.36,112.90,104.69,3709325
9/25/2020,112.43,114.16,111.80,113.72,105.45,3089570
9/28/2020,115.27,116.95,115.11,116.38,107.92,3670623
9/29/2020,116.07,116.82,114.92,115.62,107.22,2203504
9/30/2020,116.04,117.50,115.49,116.32,107.87,3411111
10/1/2020,116.98,117.88,115.07,115.76,107.35,3359438
10/2/2020,113.80,116.40,113.59,115.27,106.89,3059759
10/5/2020,116.48,117.35,115.73,116.64,108.17,3190823
10/6/2020,117.19,119.34,116.24,116.61,108.13,4050426
10/7/2020,117.28,118.92,116.94,118.61,109.99,2944908
10/8/2020,125.11,129.54,124.06,125.71,116.57,26452189
10/9/2020,126.20,126.20,121.99,122.17,113.29,8737970
10/12/2020,122.44,122.61,120.88,121.62,112.78,4848315
10/13/2020,121.00,121.56,118.99,119.60,110.91,5654781
10/14/2020,119.63,121.36,119.63,120.40,111.65,3899593
10/15/2020,118.62,119.71,118.40,119.40,110.72,3541024
10/16/2020,119.67,120.87,119.18,120.39,111.64,4927078
10/19/2020,121.22,121.75,119.58,120.00,111.28,7822720
10/20/2020,114.53,114.87,111.70,112.21,104.05,22490151
10/21/2020,111.53,112.51,109.74,110.00,102.00,10204044
10/22/2020,109.94,110.96,108.01,110.67,102.63,8217167
10/23/2020,111.38,111.49,110.45,110.90,102.84,4072496
10/26/2020,109.42,109.85,106.92,107.28,99.49,7534756
10/27/2020,107.22,107.28,105.19,105.70,98.02,6209161
10/28/2020,103.88,104.90,101.26,101.96,94.55,9860956
10/29/2020,102.53,104.82,101.86,104.12,96.55,7071169
10/30/2020,103.15,106.88,103.01,106.75,98.99,8285889
11/2/2020,107.70,108.82,107.31,107.94,100.10,5555829
11/3/2020,108.99,110.56,108.63,109.14,101.21,4397698
11/4/2020,107.39,108.90,106.27,106.98,99.20,6066905
11/5/2020,108.32,110.22,108.04,109.72,101.75,5127701
11/6/2020,110.02,110.04,108.40,109.02,101.10,5490663
11/9/2020,112.70,114.47,110.20,110.45,103.91,9405841
11/10/2020,111.56,112.97,111.14,112.72,106.05,5881449
11/11/2020,112.93,113.15,111.11,112.05,105.41,4486922
11/12/2020,110.54,111.25,108.49,109.46,102.98,6797117
11/13/2020,110.12,112.21,109.95,111.71,105.09,4898000
11/16/2020,113.10,113.34,111.97,113.15,106.45,5536896
11/17/2020,112.43,113.33,111.92,112.52,105.86,4324687
11/18/2020,112.54,113.65,111.62,111.63,105.02,4818713
11/19/2020,111.41,112.28,110.79,112.03,105.39,3597822
11/20/2020,112.43,112.85,111.56,111.80,105.17,5255418
11/23/2020,112.27,115.22,112.11,114.81,108.01,5910318
11/24/2020,115.54,119.24,115.50,118.95,111.90,8109115
11/25/2020,117.52,118.86,116.74,118.74,111.70,4326151
11/27/2020,118.74,119.80,118.46,118.88,111.84,2187395
11/30/2020,118.64,119.50,117.68,118.09,111.09,6263448
12/1/2020,118.45,120.30,117.67,117.74,110.77,5553319
12/2/2020,117.45,119.16,117.03,119.14,112.08,3860472
12/3/2020,118.70,119.37,117.87,118.17,111.17,4757417
12/4/2020,118.52,121.78,118.20,121.61,114.40,5776849
12/7/2020,120.93,121.39,119.09,119.22,112.15,8701151
12/8/2020,119.81,120.77,119.16,120.18,113.06,5643170
12/9/2020,120.27,122.07,120.17,121.21,114.03,6813121
12/10/2020,120.79,121.35,119.45,119.46,112.39,5024147
12/11/2020,118.62,119.99,118.17,118.80,111.77,4687544
12/14/2020,119.81,120.69,118.04,118.10,111.10,5282300
12/15/2020,118.92,120.39,118.01,120.39,113.26,4556585
12/16/2020,120.39,121.00,119.78,120.03,112.92,4738485
12/17/2020,120.54,120.54,119.42,120.03,112.92,3962248
12/18/2020,120.07,120.84,119.47,120.32,113.19,7900229
12/21/2020,118.52,118.72,116.37,117.96,110.98,6397022
12/22/2020,117.89,118.76,117.03,118.17,111.17,4535561
12/23/2020,118.43,119.70,118.30,118.45,111.43,2817819
12/24/2020,119.50,119.60,118.75,119.21,112.15,1842111
12/28/2020,119.60,121.03,118.99,119.33,112.26,3781499
12/29/2020,119.84,119.96,117.82,118.36,111.34,3647402
12/30/2020,118.36,119.36,118.19,118.87,111.83,3535794
12/31/2020,118.76,120.49,118.54,120.34,113.22,3738822
1/4/2021,120.32,120.38,117.63,118.49,111.47,5417443
1/5/2021,119.51,121.11,119.13,120.59,113.45,6395872
1/6/2021,121.32,126.08,121.15,123.60,116.28,8322708
1/7/2021,124.32,124.72,122.62,123.32,116.01,4714740
1/8/2021,122.92,123.63,121.40,122.88,115.60,4891305
1/11/2021,122.32,123.98,122.05,122.93,115.64,5859587
1/12/2021,123.41,124.14,122.31,123.53,116.21,3921663
1/13/2021,123.47,124.04,120.90,121.34,114.15,8030874
1/14/2021,122.39,124.44,121.94,123.30,115.99,7848347
1/15/2021,122.64,123.56,122.06,122.74,115.47,5131153
1/19/2021,123.59,123.89,122.46,123.35,116.04,5646308
1/20/2021,124.00,125.30,122.91,124.36,116.99,5856240
1/21/2021,124.40,126.42,124.33,125.86,118.41,13116003
1/22/2021,115.39,115.39,112.20,113.39,106.68,39814421
1/25/2021,113.54,114.28,112.28,113.37,106.65,14315974
1/26/2021,113.94,117.20,113.21,117.10,110.17,11186656
1/27/2021,116.71,119.30,116.27,117.08,110.15,12705239
1/28/2021,117.40,117.78,114.79,114.80,108.00,8455969
1/29/2021,114.93,115.97,113.67,113.87,107.13,12369473
2/1/2021,114.63,115.63,113.51,115.24,108.41,6538023
2/2/2021,114.11,115.68,114.03,114.19,107.42,6633627
2/3/2021,113.80,114.53,112.93,113.88,107.14,7024308
2/4/2021,114.64,115.77,113.64,115.70,108.84,4771957
2/5/2021,115.68,116.45,115.22,116.43,109.54,4775722
2/8/2021,117.23,118.53,117.02,118.17,111.17,6158848
2/9/2021,116.54,117.21,115.73,116.73,111.28,4933982
2/10/2021,117.62,117.98,115.88,116.86,111.41,5090673
2/11/2021,116.63,116.84,115.33,115.59,110.20,5629154
2/12/2021,115.68,116.02,114.81,115.49,110.10,4049275
2/16/2021,114.87,115.30,114.11,114.79,109.43,6945231
2/17/2021,114.02,115.26,113.79,114.69,109.34,4141219
2/18/2021,115.20,115.62,114.44,115.42,110.03,5646413
2/19/2021,115.44,115.45,113.17,113.76,108.45,6881320
2/22/2021,113.29,115.80,113.23,115.54,110.15,6149643
2/23/2021,115.60,116.01,114.53,115.40,110.02,4739740
2/24/2021,115.49,118.06,115.22,117.79,112.29,6087720
2/25/2021,117.94,118.88,116.96,117.08,111.62,5953623
2/26/2021,116.87,116.87,113.65,113.70,108.39,9467346
3/1/2021,115.06,116.94,114.59,115.43,110.04,5977367
3/2/2021,115.43,116.54,114.97,115.04,109.67,4732418
3/3/2021,115.20,117.24,114.70,116.98,111.52,7744898
3/4/2021,116.63,117.80,113.54,114.83,109.47,8439651
3/5/2021,115.33,118.31,114.96,117.43,111.95,7268968
3/8/2021,117.58,121.27,117.48,119.32,113.75,7572203
3/9/2021,119.89,120.87,118.70,118.72,113.18,5867014
3/10/2021,119.55,122.60,119.13,122.25,116.54,7581199
3/11/2021,122.46,122.98,121.20,121.55,115.88,5383657
3/12/2021,121.60,122.07,121.04,122.00,116.31,4194565
3/15/2021,122.15,123.09,121.93,122.93,117.19,3577948
3/16/2021,122.64,122.87,121.74,122.60,116.88,4867247
3/17/2021,122.81,123.80,121.88,123.36,117.60,4488804
3/18/2021,123.27,125.24,122.17,124.34,118.54,6104142
3/19/2021,124.30,124.70,122.88,123.23,117.48,10297870
3/22/2021,122.85,124.97,122.27,124.81,118.98,4356485
3/23/2021,124.70,125.77,124.09,124.72,118.90,4556794
3/24/2021,125.19,126.30,124.83,124.88,119.05,4189230
3/25/2021,124.60,127.38,124.06,127.22,121.28,5809484
3/26/2021,127.43,130.48,127.27,130.38,124.30,5823710
3/29/2021,130.00,131.04,129.55,129.89,123.82,4835344
3/30/2021,129.89,130.28,128.13,128.80,122.79,5010758
3/31/2021,128.62,128.79,126.87,127.40,121.45,5172575
4/1/2021,127.88,128.04,126.45,127.37,121.43,4261404
4/5/2021,127.76,130.68,127.53,129.95,123.89,5722980
4/6/2021,129.62,129.67,128.19,128.32,122.33,3787566
4/7/2021,127.95,129.01,127.90,129.00,122.98,3112896
4/8/2021,128.65,129.67,128.26,129.18,123.15,4275211
4/9/2021,128.94,129.77,128.79,129.76,123.71,3162999
4/12/2021,129.08,129.42,127.96,128.67,122.67,3926684
4/13/2021,127.15,127.74,124.65,125.41,119.56,8403041
4/14/2021,125.54,126.94,124.78,126.80,120.88,6137928
4/15/2021,127.42,127.98,126.41,126.75,120.83,4062664
4/16/2021,127.15,128.20,127.10,127.72,121.76,5535223
4/19/2021,127.72,127.93,126.75,127.27,121.33,8575736
4/20/2021,131.04,133.62,130.69,132.08,125.92,16192708
4/21/2021,131.99,137.41,131.65,137.24,130.83,12456814
4/22/2021,137.38,138.37,134.80,135.07,128.76,7428064
4/23/2021,135.10,137.29,134.75,136.17,129.81,4765576
4/26/2021,136.16,137.31,135.26,135.34,129.03,4927497
4/27/2021,135.46,136.29,134.56,135.76,129.43,4062664
4/28/2021,136.63,137.09,135.85,136.71,130.33,3941433
4/29/2021,137.79,142.20,136.69,137.90,131.46,4554179
4/30/2021,137.38,137.50,134.37,135.64,129.31,9280321
5/3/2021,137.49,139.34,137.24,138.38,131.93,5997241
5/4/2021,138.06,140.14,137.98,139.34,132.84,6642623
5/5/2021,139.52,139.52,138.59,138.83,132.36,5229895
5/6/2021,138.87,141.98,138.80,141.89,135.27,7848661
5/7/2021,139.50,139.71,138.21,139.06,134.06,7325661
5/10/2021,139.39,141.85,139.39,139.74,134.71,7304636
5/11/2021,138.61,138.80,136.62,137.88,132.91,7454214
5/12/2021,137.51,137.81,134.93,135.09,130.22,6233742
5/13/2021,135.23,138.53,135.07,137.83,132.87,4807207
5/14/2021,138.73,139.28,137.63,138.32,133.34,2873780
5/17/2021,138.09,139.39,137.98,138.73,133.73,4471755
5/18/2021,138.41,138.91,136.93,137.58,132.63,4000009
5/19/2021,136.06,136.90,134.72,136.89,131.96,4498532
5/20/2021,136.83,138.54,135.91,137.55,132.60,4301675
5/21/2021,137.93,139.29,137.93,138.37,133.39,4219041
5/24/2021,138.68,139.00,137.84,138.36,133.37,3449290
5/25/2021,138.55,138.62,136.90,137.47,132.52,4118311
5/26/2021,137.19,137.66,136.75,137.07,132.14,3225655
5/27/2021,137.50,138.40,137.31,137.50,132.54,5889294
5/28/2021,137.87,137.98,137.18,137.42,132.47,2651192
6/1/2021,138.62,139.42,137.43,137.85,132.88,2528705
6/2/2021,138.26,139.34,137.77,139.31,134.29,2915097
6/3/2021,138.54,139.46,137.71,139.15,134.14,4320608
6/4/2021,139.58,141.06,139.35,140.94,135.86,3261323
6/7/2021,141.06,142.20,140.70,141.51,136.41,3621984
6/8/2021,141.61,143.59,141.61,142.51,137.38,5313785
6/9/2021,142.48,144.43,142.28,144.04,138.86,5547252
6/10/2021,144.81,146.12,143.17,143.92,138.74,4977391
6/11/2021,143.81,145.17,143.76,144.63,139.42,3596462
6/14/2021,144.08,144.39,142.12,143.43,138.27,3498661
6/15/2021,143.26,143.32,142.07,142.79,137.65,2628912
6/16/2021,143.17,143.17,140.75,141.33,136.24,4057329
6/17/2021,141.06,141.55,138.89,139.20,134.18,4568300
6/18/2021,138.13,138.32,136.75,136.83,131.90,9577699
6/21/2021,137.77,140.60,137.72,140.20,135.15,4482633
6/22/2021,140.08,140.35,138.96,139.92,134.88,2549102
6/23/2021,139.99,140.06,138.21,138.25,133.27,3349920
6/24/2021,139.39,139.76,138.33,139.04,134.04,3775746
6/25/2021,138.99,140.47,138.58,140.38,135.33,3759533
6/28/2021,140.54,140.82,138.54,138.90,133.90,4067789
6/29/2021,138.87,140.29,138.72,139.15,134.14,2540211
6/30/2021,138.75,140.47,138.35,140.14,135.10,3394375
7/1/2021,140.50,141.01,140.12,140.38,135.33,2809661
7/2/2021,140.45,140.49,133.33,133.86,129.04,17584515
7/6/2021,133.83,134.24,131.07,132.68,127.90,8466010
7/7/2021,132.66,134.16,132.66,133.67,128.86,4246446
7/8/2021,131.72,135.10,131.61,134.55,129.71,5739820
7/9/2021,135.23,135.74,134.65,135.30,130.42,4083689
7/12/2021,135.21,135.72,133.96,134.72,129.87,3496360
7/13/2021,134.72,134.72,133.49,134.11,129.28,3309858
7/14/2021,134.53,134.56,132.82,133.67,128.86,4606061
7/15/2021,133.19,134.28,132.70,134.27,129.44,3807126
7/16/2021,134.80,134.80,132.50,132.79,128.01,4298328
7/19/2021,130.45,132.40,130.22,131.85,127.11,8977086
7/20/2021,136.71,138.55,132.60,133.81,129.00,14237838
7/21/2021,133.81,135.17,133.51,135.09,130.22,5024984
7/22/2021,135.43,135.57,134.24,134.52,129.68,3466653
7/23/2021,134.76,135.47,134.16,135.12,130.26,4680013
7/26/2021,135.17,136.71,134.92,136.49,131.58,4441630
7/27/2021,136.26,137.32,135.37,136.47,131.56,3281302
7/28/2021,136.72,136.81,135.41,135.54,130.65,2660815
7/29/2021,136.07,136.67,135.37,135.69,130.80,2793761
7/30/2021,135.30,135.61,134.60,134.76,129.91,3698238
8/2/2021,135.23,136.77,134.83,135.20,130.33,3064257
8/3/2021,135.66,138.34,135.42,137.73,132.77,4272596
8/4/2021,137.48,137.84,136.20,136.48,131.57,2960285
8/5/2021,136.74,137.10,135.97,136.49,131.58,2884240
8/6/2021,136.71,138.04,136.61,137.75,132.79,4002833
8/9/2021,135.95,136.23,134.77,135.04,131.67,5129689
8/10/2021,135.00,135.57,134.17,135.16,131.80,5543695
8/11/2021,135.54,136.49,135.28,135.88,132.49,4455960
8/12/2021,136.00,136.85,135.83,136.78,133.37,2184780
8/13/2021,136.37,137.27,136.18,136.88,133.47,1997965
8/16/2021,136.93,137.42,135.98,137.28,133.86,2913319
8/17/2021,136.71,136.86,134.89,136.16,132.76,3215195
8/18/2021,135.44,135.68,133.26,133.34,130.01,3672192
8/19/2021,132.59,133.32,131.18,131.95,128.66,4351465
8/20/2021,131.68,133.25,131.23,132.99,129.68,2780059
8/23/2021,133.48,133.99,132.70,133.48,130.15,3179422
8/24/2021,133.63,134.06,133.19,133.69,130.36,2474418
8/25/2021,133.77,134.61,133.33,133.71,130.38,2105389
8/26/2021,133.81,134.61,132.61,132.68,129.37,2613640
8/27/2021,132.61,133.45,132.31,133.28,129.96,2572637
8/30/2021,133.37,133.73,132.72,132.86,129.55,2087293
8/31/2021,133.40,134.74,132.84,134.17,130.83,4429915
9/1/2021,133.82,133.91,133.07,133.17,129.86,2588327
9/2/2021,133.58,133.89,132.92,133.85,130.52,2840413
9/3/2021,133.54,134.29,133.17,133.44,130.12,2009575
9/7/2021,133.51,133.64,131.70,131.99,128.70,3436110
9/8/2021,132.07,132.97,131.55,132.57,129.27,3122728
9/9/2021,131.79,132.85,131.51,131.68,128.40,3669682
9/10/2021,132.72,133.24,130.98,130.99,127.73,4157955
9/13/2021,132.31,132.88,131.46,132.07,128.78,4334729
9/14/2021,132.31,132.48,129.39,130.23,126.98,4659198
9/15/2021,130.23,131.74,129.70,131.17,127.90,3403579
9/16/2021,131.24,131.88,129.74,130.43,127.18,2765624
